"","FITXA_ID","TIPUS","AREA","ELEMENT","DETALL","DIA_DATA_ALTA","MES_DATA_ALTA","ANY_DATA_ALTA","DIA_DATA_TANCAMENT","MES_DATA_TANCAMENT","ANY_DATA_TANCAMENT","CODI_DISTRICTE","DISTRICTE","CODI_BARRI","BARRI","SECCIO_CENSAL","TIPUS_VIA","CARRER","NUMERO","COORDENADA_X","COORDENADA_Y","LATITUD","LONGITUD","SUPORT","CANALS_RESPOSTA"
"111",414679,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",24,11,2016,30,1,2017,1,"Ciutat Vella",2,"el Barri Gòtic",27,"Carrer","Avinyó",37,31457909,81505526,NA,NA,"WEB","EMAIL"
"112",414378,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",18,1,2017,30,1,2017,2,"Eixample",6,"la Sagrada Família",22,"Avinguda","Diagonal",294,31852301,83997804,NA,NA,"WEB","EMAIL"
"113",414425,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",22,1,2017,30,1,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"114",414484,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,1,2017,30,1,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Carrer","Balmes",208,29194647,83469496,NA,NA,"TELÈFON","EMAIL"
"115",414865,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",10,1,2017,31,1,2017,3,"Sants-Montjuïc",18,"Sants",108,"Carrer","Galileu",38,27818374,81155249,NA,NA,"TELÈFON","CARTA"
"116",415051,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",25,1,2017,31,1,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"117",415313,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,1,2017,31,1,2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot",11,"Carrer","Freser",11,31503062,84826503,NA,NA,"WEB","EMAIL"
"118",415086,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,1,2017,31,1,2017,4,"Les Corts",21,"Pedralbes",55,"Carrer","Cavallers",56,26021470,82890952,NA,NA,"TELÈFON","EMAIL"
"119",415117,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",27,1,2017,31,1,2017,2,"Eixample",7,"la Dreta de l'Eixample",62,"Carrer","Mallorca",318,30555978,83467946,NA,NA,"WEB","EMAIL"
"120",415087,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",30,1,2017,31,1,2017,4,"Les Corts",21,"Pedralbes",53,"Carrer","Cavallers",16,25576112,82427400,NA,NA,"WEB","EMAIL"
"121",415123,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",31,1,2017,31,1,2017,3,"Sants-Montjuïc",18,"Sants",89,"Carrer","Rosés",58,27662637,81337510,NA,NA,"WEB","EMAIL"
"122",415445,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",16,1,2017,1,2,2017,9,"Sant Andreu",59,"el Bon Pastor",9,"Carrer","Potosí",22,33571435,88459984,NA,NA,"WEB","EMAIL"
"123",415452,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",17,1,2017,1,2,2017,9,"Sant Andreu",62,"el Congrés i els Indians",74,"Carrer","Felip II",0,31733774,86400356,NA,NA,"TELÈFON","EMAIL"
"124",415938,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",25,1,2017,1,2,2017,4,"Les Corts",21,"Pedralbes",50,"Gran Via","Carles III",131,27198602,82716612,NA,NA,"TELÈFON","CARTA"
"125",415617,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",27,1,2017,1,2,2017,6,"Gràcia",31,"la Vila de Gràcia",38,"Carrer","Maurici Serrahima",12,29205590,84307309,NA,NA,"WEB","IMMEDIATA"
"126",415735,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",30,1,2017,1,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"127",415598,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",30,1,2017,1,2,2017,6,"Gràcia",30,"la Salut",19,"Passatge","Garcia i Robles",19,28983882,84918237,NA,NA,"TELÈFON","CARTA"
"128",415687,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",31,1,2017,1,2,2017,6,"Gràcia",31,"la Vila de Gràcia",56,"Carrer","Llibertat",41,30060098,83754494,NA,NA,"WEB","EMAIL"
"129",416330,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",26,1,2017,2,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","NO VOL RESPOSTA"
"130",416304,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",30,1,2017,2,2,2017,1,"Ciutat Vella",2,"el Barri Gòtic",22,"Carrer","Rivadeneyra",1,30769086,82118056,NA,NA,"WEB","EMAIL"
"131",416333,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",30,1,2017,2,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"132",416357,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",1,2,2017,2,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"133",416361,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",1,2,2017,2,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"134",416307,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",1,2,2017,2,2,2017,6,"Gràcia",28,"Vallcarca i els Penitents",8,"Carrer","Gomis",29,28273461,85130982,NA,NA,"WEB","EMAIL"
"135",416759,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",10,1,2017,3,2,2017,7,"Horta-Guinardó",35,"el Guinardó",34,"Carrer","Teodor Llorente",29,31415907,85771782,NA,NA,"WEB","EMAIL"
"136",416930,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,2,2017,3,2,2017,7,"Horta-Guinardó",38,"la Teixonera",84,"Carrer","Mare de Déu dels Àngels",43,28852174,86105976,NA,NA,"WEB","EMAIL"
"137",416934,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",3,2,2017,3,2,2017,6,"Gràcia",31,"la Vila de Gràcia",57,"Carrer","Perill",16,30002361,83639385,NA,NA,"WEB","EMAIL"
"138",417628,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",2,2,2017,6,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"139",417430,"CONSULTA","Mobilitat","A peu o en bicicleta","Associacions i entitats",2,2,2017,6,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"140",417465,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",3,2,2017,6,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",55,"Carrer","Roger de Flor",213,30637608,83851762,NA,NA,"WEB","EMAIL"
"141",417466,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",3,2,2017,6,2,2017,10,"Sant Martí",73,"la Verneda i la Pau",143,"Carrer","Extremadura",15,34041502,86349118,NA,NA,"TELÈFON","EMAIL"
"142",417474,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",4,2,2017,6,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",64,"Carrer","Bruc",124,30444970,83312018,NA,NA,"WEB","EMAIL"
"143",417331,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",5,2,2017,6,2,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,"Carrer","Freixures",1,31409836,82096533,NA,NA,"TELÈFON","IMMEDIATA"
"144",418363,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",14,12,2016,7,2,2017,6,"Gràcia",30,"la Salut",24,"Travessera","Dalt",111,29741840,85023324,NA,NA,"TELÈFON","IMMEDIATA"
"145",418373,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",26,1,2017,7,2,2017,1,"Ciutat Vella",1,"el Raval",18,"Carrer","Joaquín Costa",48,30307112,81816586,NA,NA,"TELÈFON","EMAIL"
"146",418350,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",28,1,2017,7,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"147",418364,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",5,2,2017,7,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Carrer","Consell de Cent",250,29911319,82273812,NA,NA,"WEB","EMAIL"
"148",418564,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",6,2,2017,7,2,2017,2,"Eixample",6,"la Sagrada Família",48,"Carrer","Marina",287,30923596,84349918,41.405956,2.172464,"MÒBIL","SMS"
"149",418211,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,2,2017,7,2,2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,"Passeig","Manuel Girona",71,27236502,82882378,NA,NA,"TELÈFON","EMAIL"
"150",418213,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",6,2,2017,7,2,2017,6,"Gràcia",31,"la Vila de Gràcia",56,"Carrer","Llibertat",41,30060098,83754494,NA,NA,"WEB","EMAIL"
"151",418922,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",26,11,2016,8,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",76,"Carrer","Casp",31,30909774,82678055,NA,NA,"WEB","EMAIL"
"152",418779,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",26,1,2017,8,2,2017,2,"Eixample",6,"la Sagrada Família",52,"Avinguda","Diagonal",328,31137784,83770068,NA,NA,"INSTÀNCIA","IMMEDIATA"
"153",418801,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",29,1,2017,8,2,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"Carrer","Calàbria",139,29221334,81664404,NA,NA,"WEB","EMAIL"
"154",418952,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",1,2,2017,8,2,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"Carrer","Calàbria",259,28618333,82280623,NA,NA,"TELÈFON","NO VOL RESPOSTA"
"155",418929,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",2,2,2017,8,2,2017,10,"Sant Martí",68,"el Poblenou",67,"Rambla","Poblenou",130,33001192,84153237,NA,NA,"TELÈFON","EMAIL"
"156",418862,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,2,2017,8,2,2017,2,"Eixample",5,"el Fort Pienc",20,"Carrer","Marina",203,31413865,83799890,NA,NA,"TELÈFON","CARTA"
"157",418696,"INCIDENCIA","Mobilitat","Bicicletes","Aparcament bicicletes incidències",7,2,2017,8,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,"Carrer","Consell de Cent",250,29911319,82273812,NA,NA,"ALTRES SUPORTS","EMAIL"
"158",418753,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,2,2017,8,2,2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"Gran Via","Corts Catalanes",216,28339188,80317857,NA,NA,"WEB","EMAIL"
"159",418761,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",7,2,2017,8,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",74,"Carrer","Bailèn",5,31334023,82754513,NA,NA,"WEB","EMAIL"
"160",418817,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,2,2017,8,2,2017,7,"Horta-Guinardó",37,"el Carmel",61,"Carrer","Santuari",27,29162531,85963642,NA,NA,"WEB","EMAIL"
"161",419501,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,11,2016,9,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,"Carrer","Mallorca",183,29584068,82544655,NA,NA,"WEB","EMAIL"
"162",419803,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",2,1,2017,9,2,2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,"Carrer","Monterols",1,26708088,83394386,NA,NA,"TELÈFON","EMAIL"
"163",419828,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",3,2,2017,9,2,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"Passatge","Sagristà",6,28618126,82385422,NA,NA,"WEB","EMAIL"
"164",419350,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",3,2,2017,9,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"165",419356,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",4,2,2017,9,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"166",419479,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",7,2,2017,9,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"167",419467,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",7,2,2017,9,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"168",419344,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",8,2,2017,9,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"Carrer","Casanova",149,29256449,82585266,NA,NA,"WEB","EMAIL"
"169",420052,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",9,2,2017,10,2,2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou",43,"Carrer","Almogàvers",119,32383704,83375210,NA,NA,"TELÈFON","EMAIL"
"170",420287,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",9,2,2017,10,2,2017,2,"Eixample",6,"la Sagrada Família",37,"Carrer","Cartagena",261,31334765,84664843,NA,NA,"WEB","EMAIL"
"171",420202,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",10,2,2017,10,2,2017,6,"Gràcia",31,"la Vila de Gràcia",38,"Carrer","Maurici Serrahima",10,29196015,84301555,NA,NA,"TELÈFON","NO VOL RESPOSTA"
"172",420272,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,2,2017,10,2,2017,7,"Horta-Guinardó",33,"el Baix Guinardó",17,"Carrer","Camèlies",50,30119762,85139256,NA,NA,"TELÈFON","IMMEDIATA"
"173",420755,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",27,12,2016,13,2,2017,2,"Eixample",10,"Sant Antoni",158,"Carrer","Calàbria",66,29596580,81311343,NA,NA,"WEB","EMAIL"
"174",421173,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",31,1,2017,13,2,2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany",68,"Carrer","Balmes",208,29194647,83469496,NA,NA,"TELÈFON","EMAIL"
"175",420482,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",4,2,2017,13,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",62,"Carrer","València",339,30663290,83415354,NA,NA,"TELÈFON","IMMEDIATA"
"176",420480,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",8,2,2017,13,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",71,"Carrer","Diputació",321,30796164,82983742,NA,NA,"TELÈFON","IMMEDIATA"
"177",420931,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",9,2,2017,13,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"178",420661,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,2,2017,13,2,2017,6,"Gràcia",29,"el Coll",15,"Carrer","Móra d'Ebre",65,29038433,85881918,NA,NA,"WEB","EMAIL"
"179",420666,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",10,2,2017,13,2,2017,2,"Eixample",6,"la Sagrada Família",46,"Carrer","Padilla",315,31011752,84626080,NA,NA,"WEB","EMAIL"
"180",421204,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",10,2,2017,13,2,2017,10,"Sant Martí",72,"Sant Martí de Provençals",120,"Carrer","Agricultura",237,33332190,85673986,41.41798,2.201161,"MÒBIL","EMAIL"
"181",421045,"CONSULTA","Mobilitat","A peu o en bicicleta","Registre de bicicletes",10,2,2017,13,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"182",420677,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,2,2017,13,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",81,"Rambla","Catalunya",73,30087638,82758541,NA,NA,"WEB","EMAIL"
"183",420681,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",11,2,2017,13,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,"Carrer","Aribau",84,29697417,82548348,NA,NA,"WEB","EMAIL"
"184",420691,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2017,13,2,2017,10,"Sant Martí",72,"Sant Martí de Provençals",105,"Carrer","Selva de Mar",187,33267615,85362310,NA,NA,"WEB","EMAIL"
"185",420685,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",12,2,2017,13,2,2017,10,"Sant Martí",72,"Sant Martí de Provençals",109,"Carrer","Concili de Trento",132,33047833,85366987,NA,NA,"WEB","EMAIL"
"186",421163,"SUGGERIMENT","Mobilitat","Bicicletes","Servei bicing estació nova / canvi de lloc",13,2,2017,13,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"INSTÀNCIA","EMAIL"
"187",421593,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",18,1,2017,14,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"188",421709,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",31,1,2017,14,2,2017,3,"Sants-Montjuïc",15,"Hostafrancs",48,"Carrer","Mallorca",1,28427280,81409668,NA,NA,"TELÈFON","EMAIL"
"189",421657,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",10,2,2017,14,2,2017,10,"Sant Martí",68,"el Poblenou",60,"Carrer","Ramon Turró",244,33632320,83799718,41.401081,2.204922,"MÒBIL","EMAIL"
"190",421687,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",10,2,2017,14,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"191",421389,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",13,2,2017,14,2,2017,10,"Sant Martí",68,"el Poblenou",56,"Carrer","Doctor Trueta",127,33099367,83132345,NA,NA,"INSTÀNCIA","EMAIL"
"192",421393,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",13,2,2017,14,2,2017,10,"Sant Martí",68,"el Poblenou",59,"Carrer","Fernando Poo",38,33683378,83508408,NA,NA,"TELÈFON","EMAIL"
"193",421395,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",13,2,2017,14,2,2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova",88,"Carrer","Legalitat",95,30129793,84727836,NA,NA,"WEB","NO VOL RESPOSTA"
"194",421966,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",15,2,2017,15,2,2017,10,"Sant Martí",70,"el Besòs i el Maresme",81,"Plaça","Leonardo da Vinci",4,34943929,84856692,NA,NA,"FULLS QUEIXES I SUGGERIMENTS","EMAIL"
"195",422187,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",15,2,2017,15,2,2017,7,"Horta-Guinardó",34,"Can Baró",26,"Carrer","Tenerife",6,30363370,85448286,NA,NA,"TELÈFON","IMMEDIATA"
"196",422602,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",12,1,2017,16,2,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"Gran Via","Corts Catalanes",445,29321352,81358272,NA,NA,"WEB","EMAIL"
"197",422651,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",30,1,2017,16,2,2017,8,"Nou Barris",48,"la Guineueta",55,"Passeig","Valldaura",208,30936458,87965862,NA,NA,"TELÈFON","CARTA"
"198",422639,"SUGGERIMENT","Mobilitat","Bicicletes","Aparcament bicicleta nou / canvi lloc",2,2,2017,16,2,2017,2,"Eixample",5,"el Fort Pienc",19,"Carrer","Consell de Cent",480,31345035,83676674,NA,NA,"WEB","EMAIL"
"199",422441,"CONSULTA","Mobilitat","A peu o en bicicleta","Aparcaments de bicicletes i punts de lloguer",15,2,2017,16,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"200",422734,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",15,2,2017,16,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"201",423146,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",1,2,2017,17,2,2017,9,"Sant Andreu",63,"Navas",90,"Avinguda","Meridiana",240,32170604,85571102,NA,NA,"TELÈFON","EMAIL"
"202",422929,"INCIDENCIA","Mobilitat","Bicicletes","Carril bici incidències",7,2,2017,17,2,2017,2,"Eixample",7,"la Dreta de l'Eixample",76,"Carrer","Girona",41,31005424,82899048,41.392872,2.173588,"MÒBIL","EMAIL"
"203",422992,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",9,2,2017,17,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"204",422968,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",15,2,2017,17,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"205",423068,"INCIDENCIA","Mobilitat","Bicicletes","Servei bicing incidències",15,2,2017,17,2,2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta",9,"Carrer","Cartellà",1,31209902,86670532,NA,NA,"TELÈFON","SMS"
"206",423595,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",9,2,2017,20,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Carrer","Comte d'Urgell",252,28842006,82662572,NA,NA,"TELÈFON","EMAIL"
"207",423581,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",9,2,2017,20,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"Carrer","Provença",152,29223761,82349558,NA,NA,"TELÈFON","EMAIL"
"208",423586,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",9,2,2017,20,2,2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"Carrer","Londres",58,28858731,82739295,NA,NA,"TELÈFON","EMAIL"
"209",423918,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",16,2,2017,20,2,2017,1,"Ciutat Vella",2,"el Barri Gòtic",29,"Plaça","George Orwell",3,31317299,81541119,41.380678,2.1775,"MÒBIL","EMAIL"
"210",423920,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",18,2,2017,20,2,2017,1,"Ciutat Vella",1,"el Raval",21,"Carrer","Ramelleres",24,30560990,81990854,NA,NA,"TELÈFON","IMMEDIATA"
"211",424625,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",15,2,2017,21,2,2017,1,"Ciutat Vella",1,"el Raval",9,"Ronda","Sant Pau",48,30278116,81194381,NA,NA,"TELÈFON","CARTA"
"212",424623,"QUEIXA","Mobilitat","Bicicletes","Bicicletes disciplina viària",16,2,2017,21,2,2017,1,"Ciutat Vella",3,"la Barceloneta",35,"Passeig","Marítim de la Barceloneta",1,32525163,81357649,NA,NA,"WEB","EMAIL"
"213",424376,"CONSULTA","Mobilitat","A peu o en bicicleta","Zones de vianants i carrils bici",18,2,2017,21,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"214",424261,"INCIDENCIA","Mobilitat","Bicicletes","Bicicleta abandonada",19,2,2017,21,2,2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"Carrer","Provença",63,28880204,82052378,NA,NA,"WEB","IMMEDIATA"
"215",425276,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",2,12,2016,22,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"MÒBIL","SMS"
"216",425281,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",16,12,2016,22,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"WEB","EMAIL"
"217",425289,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",3,1,2017,22,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"TELÈFON","EMAIL"
"218",425304,"INCIDENCIA","Mobilitat","Bicicletes","Registre bicicletes incidència tramitació",7,2,2017,22,2,2017,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,"MÒBIL","EMAIL"
"219",425355,"SUGGERIMENT","Mobilitat","Bicicletes","Carril bici nou / canvi lloc",8,2,2017,22,2,2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,"Passeig","Pujades",1,31719632,82376408,NA,NA,"WEB","EMAIL"
