Codi_expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal ,Descripcio_dia_setmana,Dia_setmana,Descripcio_tipus_dia,NK_Any,Mes_de_any,Nom_mes,Dia_de_mes,Hora_de_dia,Descripcio_causa_vianant,tipus de vehicle,Descripcio_model,Descripcio_marca,Descripcio_color,Descripcio_carnet,Antiguitat_carnet,Coordenada_UTM_(X),Coordenada_UTM_(Y),Longitud,Latitud
2017S006891    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,197302,Marina,0082 0088,Dijous,Dj,Laboral,2017,8,Agost,10,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432298,46","4582960,02",2.18904,41.393481
2017S006896    ,10,Sant MartÃ_,69,Diagonal Mar i el Front MarÃ_tim del Poblenou,701265,Litoral (BesÃ_s),670000,Dijous,Dj,Laboral,2017,8,Agost,10,18,No Ã©s causa del  vianant,Bicicleta,Aqua,ORBEA,Negre,Desconegut,Desconegut,"434241,83","4583823,22",2.212185,41.401415
2017S006896    ,10,Sant MartÃ_,69,Diagonal Mar i el Front MarÃ_tim del Poblenou,701265,Litoral (BesÃ_s),670000,Dijous,Dj,Laboral,2017,8,Agost,10,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"434241,83","4583823,22",2.212185,41.401415
2017S006903    ,1,Ciutat Vella,2,el Barri GÃ_tic,177101,Laietana,0047 0047,Dijous,Dj,Laboral,2017,8,Agost,10,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"431095,78","4582234,02",2.174734,41.38684
2017S006906    ,1,Ciutat Vella,3,la Barceloneta,132908,Ramon Trias Fargas,0007 0007,Dijous,Dj,Laboral,2017,8,Agost,10,22,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432843,90","4582162,58",2.195647,41.386339
2017S006914    ,10,Sant MartÃ_,70,el BesÃ_s i el Maresme,266405,Prim,0037 0039,Divendres,Dv,Laboral,2017,8,Agost,11,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"434600,33","4585122,68",2.216339,41.413144
2017S006920    ,2,Eixample,5,el Fort Pienc,197302,Marina,0178 0178,Divendres,Dv,Laboral,2017,8,Agost,11,18,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"431696,02","4583592,71",2.181768,41.399122
2017S006927    ,2,Eixample,5,el Fort Pienc,169409,Corts Catalanes,0828B0828B,Divendres,Dv,Laboral,2017,8,Agost,11,22,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"431945,63","4583840,16",2.184719,41.401377
2017S006941    ,10,Sant MartÃ_,72,Sant MartÃ_ de ProvenÃ§als,279509,Angeleta Ferrer,0001 0001,Dissabte,Ds,Laboral,2017,8,Agost,12,13,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Blau,Desconegut,Desconegut,"433184,02","4585474,06",2.199359,41.416198
2017S006942    ,4,Les Corts,19,les Corts,110803,EntenÃ§a,0250 0250,Dissabte,Ds,Laboral,2017,8,Agost,12,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"428268,68","4582302,85",2.140917,41.387205
2017S006953    ,2,Eixample,9,la Nova Esquerra de l'Eixample,349706,Comte d'Urgell,0123X0123X,Diumenge,Dg,Laboral,2017,8,Agost,13,6,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"429368,03","4582091,37",2.154097,41.385402
2017S006983    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,198804,ParalÂ·lel,0109 0109,Dilluns,Dl,Laboral,2017,8,Agost,14,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Altres,Desconegut,Desconegut,"430057,84","4580907,22",2.162473,41.374798
2017S006983    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,198804,ParalÂ·lel,0109 0109,Dilluns,Dl,Laboral,2017,8,Agost,14,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"430057,84","4580907,22",2.162473,41.374798
2017S007015    ,5,SarriÃ -Sant Gervasi,23,SarriÃ ,3508,AigÃ_es,0090 0090,Dimecres,Dc,Laboral,2017,8,Agost,16,14,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Gris,Desconegut,Desconegut,"425509,91","4584481,88",2.107653,41.406579
2017S007075    ,7,Horta-GuinardÃ_,35,el GuinardÃ_,339906,Torre dels Pardals,0031 0031,Dissabte,Ds,Laboral,2017,8,Agost,19,2,No Ã©s causa del  vianant,Bicicleta, ,DECATHLON,Altres,Desconegut,Desconegut,"431212,88","4586188,65",2.175683,41.422462
2017S007075    ,7,Horta-GuinardÃ_,35,el GuinardÃ_,339906,Torre dels Pardals,0031 0031,Dissabte,Ds,Laboral,2017,8,Agost,19,2,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"431212,88","4586188,65",2.175683,41.422462
2017S007093    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,115603,Espronceda,0140X0140X,Diumenge,Dg,Laboral,2017,8,Agost,20,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433390,34","4584498,74",2.201931,41.407425
2017S007099    ,1,Ciutat Vella,3,la Barceloneta,701266,Litoral (Llobregat),890000,Dilluns,Dl,Laboral,2017,8,Agost,21,7,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Vermell,Desconegut,Desconegut,"432755,23","4582208,23",2.194589,41.386746
2017S007105    ,2,Eixample,7,la Dreta de l'Eixample,148307,GrÃ cia,0032 0032,Dilluns,Dl,Laboral,2017,8,Agost,21,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,DECATHLON,Blau,Desconegut,Desconegut,"430459,76","4582681,94",2.167076,41.390811
2017S007110    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",271100,Pujades,0009 0009,Dimarts,Dm,Laboral,2017,8,Agost,22,16,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431885,77","4582551,60",2.184146,41.389762
2017S007143    ,2,Eixample,7,la Dreta de l'Eixample,148307,GrÃ cia,0021 0021,Dimecres,Dc,Laboral,2017,8,Agost,23,17,Desobeir el senyal del semÃ for,Bicicleta,ROCKRIDER,DECATHLON,Blau,Desconegut,Desconegut,"430417,38","4582633,97",2.166579,41.390375
2017S007178    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0222 0222,Divendres,Dv,Laboral,2017,8,Agost,25,17,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"429008,14","4582496,60",2.149744,41.389018
2017S007196    ,9,Sant Andreu,61,la Sagrera,209900,Meridiana,0302 0304,Diumenge,Dg,Laboral,2017,8,Agost,27,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Groc,Desconegut,Desconegut,"432178,89","4586258,47",2.187234,41.423175
2017S007197    ,1,Ciutat Vella,1,el Raval,308505,Sant Pau / Sant Ramon                             ,0067 0067,Diumenge,Dg,Laboral,2017,8,Agost,27,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Sense permÃ_s,Desconegut,"430779,87","4581270,33",2.171065,41.37813
2017S007198    ,1,Ciutat Vella,2,el Barri GÃ_tic,122904,Ferran,0023 0023,Diumenge,Dg,Laboral,2017,8,Agost,27,14,Creuar per fora pas de vianants,Bicicleta,Desconegut,BTWIN,Gris,Desconegut,Desconegut,"431125,71","4581607,14",2.175164,41.381195
2017S007207    ,10,Sant MartÃ_,72,Sant MartÃ_ de ProvenÃ§als,30409,Bac de Roda,0187 0187,Dilluns,Dl,Laboral,2017,8,Agost,28,8,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432848,45","4585214,65",2.195368,41.413828
2017S007224    ,8,Nou Barris,44,Vilapicina i la Torre Llobeta,209900,Meridiana,0363 0363,Dilluns,Dl,Laboral,2017,8,Agost,28,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431912,76","4586840,23",2.183986,41.428394
2017S007237    ,1,Ciutat Vella,2,el Barri GÃ_tic,18006,Antonio LÃ_pez,0001 0001,Dimarts,Dm,Laboral,2017,8,Agost,29,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431647,70","4581639,55",2.181402,41.381528
2017S007252    ,3,Sants-MontjuÃ¯c,18,Sants,312400,Sants,0029 0029,Dimecres,Dc,Laboral,2017,8,Agost,30,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Gris,Desconegut,Desconegut,"428118,60","4580973,59",2.139281,41.375222
2017S007255    ,3,Sants-MontjuÃ¯c,11,el Poble-sec,198804,ParalÂ·lel,0103 0103,Dimecres,Dc,Laboral,2017,8,Agost,30,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"430089,25","4580906,78",2.162856,41.374792
2017S007257    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,0069 0069,Dimecres,Dc,Laboral,2017,8,Agost,30,15,Desobeir el senyal del semÃ for,Bicicleta, ,ORBEA,Taronja,Es desconeix,Desconegut,"430840,97","4583423,78",2.171548,41.397527
2017S007271    ,2,Eixample,7,la Dreta de l'Eixample,49509,Bruc,0045 0045,Dimecres,Dc,Laboral,2017,8,Agost,30,23,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"430840,04","4582876,66",2.171611,41.3926
2017S007273    ,2,Eixample,6,la Sagrada FamÃ_lia,178308,Lepant,0223 0229,Dijous,Dj,Laboral,2017,8,Agost,31,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Negre,Desconegut,Desconegut,"431486,94","4583955,36",2.179215,41.402374
2017S007281    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,701414,C-31,20830000,Dijous,Dj,Laboral,2017,8,Agost,31,7,No Ã©s causa del  vianant,Bicicleta,Desconegut,MONTY,Vermell,Desconegut,Desconegut,"433936,57","4585808,01",2.20832,41.419269
2017S007296    ,2,Eixample,9,la Nova Esquerra de l'Eixample,287201,Roma,0098 0098,Dijous,Dj,Laboral,2017,8,Agost,31,15,No Ã©s causa del  vianant,Bicicleta, ,ORBEA,Blau,Desconegut,Desconegut,"429233,95","4581962,97",2.152497,41.384228
2017S007320    ,8,Nou Barris,52,la Prosperitat,261208,Poeta Masifern,0002 0002,Divendres,Dv,Laboral,2017,9,Setembre,1,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Blanc,Desconegut,Desconegut,"431781,03","4588641,97",2.182215,41.444604
2017S007325    ,3,Sants-MontjuÃ¯c,16,la Bordeta,222603,MoianÃ¨s,0001 0011,Divendres,Dv,Laboral,2017,9,Setembre,1,14,No Ã©s causa del  vianant,Bicicleta, ,BH,Desconegut,Desconegut,Desconegut,"428362,54","4580439,50",2.142261,41.370434
2017S007325    ,3,Sants-MontjuÃ¯c,16,la Bordeta,222603,MoianÃ¨s,0001 0011,Divendres,Dv,Laboral,2017,9,Setembre,1,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Desconegut,Desconegut,Desconegut,"428362,54","4580439,50",2.142261,41.370434
2017S007338    ,1,Ciutat Vella,3,la Barceloneta,197302,Marina,0013 0013,Dissabte,Ds,Laboral,2017,9,Setembre,2,5,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432970,15","4582192,62",2.197162,41.38662
2017S007355    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,349706,Comte d'Urgell,0132 0132,Dissabte,Ds,Laboral,2017,9,Setembre,2,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"429441,91","4582050,68",2.154974,41.385039
2017S007360    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",359109,LluÃ_s Companys,0013 0013,Dissabte,Ds,Laboral,2017,9,Setembre,2,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431560,39","4582649,08",2.180248,41.390617
2017S007361    ,2,Eixample,10,Sant Antoni,349706,Comte d'Urgell,0012 0012,Diumenge,Dg,Laboral,2017,9,Setembre,3,4,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Vermell,Desconegut,Desconegut,"430061,27","4581417,56",2.162462,41.379392
2017S007363    ,5,SarriÃ -Sant Gervasi,25,Sant Gervasi - la Bonanova,101008,Tibidabo,0022 0022,Diumenge,Dg,Laboral,2017,9,Setembre,3,10,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"427847,44","4585113,12",2.135547,41.412485
2017S007364    ,6,GrÃ cia,31,la Vila de GrÃ cia,144601,Diagonal,0466 0466,Diumenge,Dg,Laboral,2017,9,Setembre,3,10,No Ã©s causa del  vianant,Bicicleta, ,BTWIN,Gris,Es desconeix,3,"429600,32","4583274,60",2.156734,41.396077
2017S007366    ,4,Les Corts,19,les Corts,701433,Mig (Ascendent),270000,Diumenge,Dg,Laboral,2017,9,Setembre,3,19,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"427146,12","4582471,82",2.127478,41.388626
2017S007376    ,3,Sants-MontjuÃ¯c,13,la Marina de Port,230601,Mare de DÃ©u de Port,0235X0235X,Dilluns,Dl,Laboral,2017,9,Setembre,4,14,No Ã©s causa del  vianant,Bicicleta, ,DECATHLON,Negre,Desconegut,Desconegut,"428428,61","4579099,98",2.143209,41.358371
2017S007402    ,2,Eixample,9,la Nova Esquerra de l'Eixample,87009,Comte Borrell,0184A0184A,Dimarts,Dm,Laboral,2017,9,Setembre,5,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,BH,Negre,Desconegut,Desconegut,"429277,89","4582018,55",2.153017,41.384737
2017S007410    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,144601,Diagonal,0441 0441,Dimarts,Dm,Laboral,2017,9,Setembre,5,21,No Ã©s causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Desconegut,Desconegut,Desconegut,"429002,17","4583024,22",2.14961,41.393773
2017S007425    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,9998 9998,Dimecres,Dc,Laboral,2017,9,Setembre,6,10,No Ã©s causa del  vianant,Bicicleta, ,BTWIN,Negre,Desconegut,Desconegut,"430448,19","4582424,87",2.166974,41.388495
2017S007449    ,2,Eixample,5,el Fort Pienc,76807,Sardenya,0181 0181,Dijous,Dj,Laboral,2017,9,Setembre,7,14,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431581,77","4583457,02",2.180408,41.397897
2017S007475    ,2,Eixample,9,la Nova Esquerra de l'Eixample,289105,RossellÃ_,0106 0106,Dimecres,Dc,Laboral,2017,9,Setembre,6,10,No Ã©s causa del  vianant,Bicicleta, ,BICING,Blanc,B,22,"429057,26","4582373,75",2.150344,41.387915
2017S007477    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",286504,Roger de Flor,0001 0001,Divendres,Dv,Laboral,2017,9,Setembre,8,12,No Ã©s causa del  vianant,Bicicleta, ,CONOR,Verd,Desconegut,Desconegut,"431889,44","4582566,08",2.184192,41.389898
2017S007478    ,4,Les Corts,19,les Corts,144601,Diagonal,0579 0587,Divendres,Dv,Laboral,2017,9,Setembre,8,12,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"427556,27","4582525,23",2.132375,41.38915
2017S007490    ,9,Sant Andreu,60,Sant Andreu,281409,Ribes,0041 0041,Divendres,Dv,Laboral,2017,9,Setembre,8,23,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432370,00","4588857,65",2.189241,41.4466
2017S007491    ,8,Nou Barris,52,la Prosperitat,282650,Rio de Janeiro,0101 0101,Divendres,Dv,Laboral,2017,9,Setembre,8,23,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"431819,39","4588179,56",2.182722,41.440446
2017S007492    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,4908,Ã€laba,0104 0104,Dissabte,Ds,Laboral,2017,9,Setembre,9,0,No Ã©s causa del  vianant,Bicicleta, ,BICING,Altres,Desconegut,Desconegut,"432506,22","4583509,72",2.191466,41.398443
2017S007504    ,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",201400,Picasso,0010 0010,Dissabte,Ds,Laboral,2017,9,Setembre,9,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"431736,85","4582343,91",2.182387,41.387876
2017S007514    ,2,Eixample,10,Sant Antoni,198804,ParalÂ·lel,0100 0100,Diumenge,Dg,Laboral,2017,9,Setembre,10,0,No Ã©s causa del  vianant,Bicicleta, ,BTWIN,Negre,Desconegut,Desconegut,"430266,50","4580945,92",2.164968,41.375159
2017S007536    ,2,Eixample,5,el Fort Pienc,197302,Marina,0170 0170,Dilluns,Dl,Laboral,2017,9,Setembre,11,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"431720,39","4583558,36",2.182059,41.398818
2017S007536    ,2,Eixample,5,el Fort Pienc,197302,Marina,0170 0170,Dilluns,Dl,Laboral,2017,9,Setembre,11,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,granate,Desconegut,Desconegut,"431720,39","4583558,36",2.182059,41.398818
2017S007556    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,169409,Corts Catalanes,0329 0331,Dimarts,Dm,Laboral,2017,9,Setembre,12,14,Altres,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428689,91","4580737,79",2.146136,41.373147
2017S007559    ,1,Ciutat Vella,2,el Barri GÃ_tic,268808,Portal de l'Ã€ngel                                 ,0031 0039,Dimarts,Dm,Laboral,2017,9,Setembre,12,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Beige,Desconegut,Desconegut,"430849,65","4582186,39",2.171797,41.386386
2017S007576    ,1,Ciutat Vella,1,el Raval,198804,ParalÂ·lel,0032 0034,Dimecres,Dc,Laboral,2017,9,Setembre,13,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430951,12","4580916,47",2.173162,41.374957
2017S007613    ,6,GrÃ cia,32,el Camp d'en Grassot i GrÃ cia Nova,344101,GrÃ cia,0287 0287,Dijous,Dj,Laboral,2017,9,Setembre,14,18,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430235,05","4584311,27",2.164209,41.405473
2017S007624    ,10,Sant MartÃ_,70,el BesÃ_s i el Maresme,266405,Prim,0029B0029B,Dijous,Dj,Laboral,2017,9,Setembre,14,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,BTWIN,Gris,Desconegut,Desconegut,"434661,61","4585059,20",2.217076,41.412582
2017S007648    ,10,Sant MartÃ_,71,ProvenÃ§als del Poblenou,249304,Pere IV,0511 0511,Divendres,Dv,Laboral,2017,9,Setembre,15,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Rosa,Desconegut,Desconegut,"434031,79","4585684,90",2.20947,41.41816
2017S007653    ,2,Eixample,7,la Dreta de l'Eixample,305100,Sant Joan,0078 0078,Divendres,Dv,Laboral,2017,9,Setembre,15,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"430938,64","4583402,03",2.172723,41.397346
2017S007668    ,3,Sants-MontjuÃ¯c,18,Sants,40300,BerlÃ_n,0056 0056,Dissabte,Ds,Laboral,2017,9,Setembre,16,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"428215,32","4581922,64",2.140328,41.383778
2017S007672    ,1,Ciutat Vella,1,el Raval,269200,Portal de Santa Madrona,0014 0014,Dissabte,Ds,Laboral,2017,9,Setembre,16,13,No Ã©s causa del  vianant,Bicicleta, ,BICING,Vermell,Desconegut,Desconegut,"431112,12","4581035,37",2.175073,41.376042
2017S007694    ,10,Sant MartÃ_,72,Sant MartÃ_ de ProvenÃ§als,30409,Bac de Roda,0161 0161,Diumenge,Dg,Laboral,2017,9,Setembre,17,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433018,94","4585040,87",2.197421,41.412275
2017S007698    ,2,Eixample,7,la Dreta de l'Eixample,89004,Consell de Cent,0276 0276,Diumenge,Dg,Laboral,2017,9,Setembre,17,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430141,94","4582499,85",2.163294,41.389144
2017S007700    ,2,Eixample,5,el Fort Pienc,197302,Marina,0206 0208,Diumenge,Dg,Laboral,2017,9,Setembre,17,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Desconegut,Desconegut,Desconegut,"431509,73","4583775,30",2.17951,41.400755
2017S007718    ,1,Ciutat Vella,2,el Barri GÃ_tic,209208,MercÃ¨ / SimÃ_ Oller                                ,0007B0007B,Dilluns,Dl,Laboral,2017,9,Setembre,18,15,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"431530,32","4581449,85",2.180025,41.379807
2017S007732    ,2,Eixample,7,la Dreta de l'Eixample,169409,Corts Catalanes,0601 0601,Dilluns,Dl,Laboral,2017,9,Setembre,18,19,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Rosa,Desconegut,Desconegut,"430411,72","4582420,98",2.166532,41.388456
2017S007735    ,3,Sants-MontjuÃ¯c,14,la Font de la Guatlla,169409,Corts Catalanes,0284 0284,Dimarts,Dm,Laboral,2017,9,Setembre,19,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428603,46","4580576,63",2.145127,41.371689
2017S007735    ,3,Sants-MontjuÃ¯c,14,la Font de la Guatlla,169409,Corts Catalanes,0284 0284,Dimarts,Dm,Laboral,2017,9,Setembre,19,0,No Ã©s causa del  vianant,Bicicleta,Desconegut,ORBEA,Negre,Desconegut,Desconegut,"428603,46","4580576,63",2.145127,41.371689
2017S007753    ,3,Sants-MontjuÃ¯c,15,Hostafrancs,169409,Corts Catalanes,0289 0289,Dimarts,Dm,Laboral,2017,9,Setembre,19,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"428538,64","4580585,91",2.144348,41.371765
2017S007760    ,2,Eixample,6,la Sagrada FamÃ_lia,18505,AragÃ_,0534 0534,Dimarts,Dm,Laboral,2017,9,Setembre,19,16,No Ã©s causa del  vianant,Bicicleta, ,ES DESCONEIX,Negre,Desconegut,Desconegut,"431820,99","4584328,71",2.183168,41.405762
2017S007766    ,6,GrÃ cia,31,la Vila de GrÃ cia,344000,Dalt,0036 0036,Dimarts,Dm,Laboral,2017,9,Setembre,19,22,Altres,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"429350,47","4584692,09",2.153578,41.408827
2017S007805    ,10,Sant MartÃ_,64,el Camp de l'Arpa del Clot,350308,ValÃ¨ncia / IndependÃ¨ncia                          ,0567 0567,Dimecres,Dc,Laboral,2017,9,Setembre,20,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,ES DESCONEIX,Desconegut,Desconegut,Desconegut,"431847,16","4584575,49",2.183463,41.407989
2017S007818    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,32700,Balmes,0025 0025,Dijous,Dj,Laboral,2017,9,Setembre,21,13,No Ã©s causa del  vianant,Bicicleta,Desconegut,BAOTIAN,Desconegut,Desconegut,Desconegut,"430221,55","4582363,46",2.164266,41.387926
2017S007825    ,1,Ciutat Vella,1,el Raval,329800,Tallers                                           ,0010 0010,Dijous,Dj,Laboral,2017,9,Setembre,21,9,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"430667,81","4582007,02",2.169641,41.384759
2017S007872    ,10,Sant MartÃ_,68,el Poblenou,180401,Lope de Vega,0041 0043,Divendres,Dv,Laboral,2017,9,Setembre,22,22,No Ã©s causa del  vianant,Bicicleta,LAGUNA,RENAULT,Gris,Desconegut,Desconegut,"433714,42","4583956,15",2.205867,41.40257
2017S007878    ,10,Sant MartÃ_,65,el Clot,1604,SÃ¨quia Comtal,0016 0016,Dissabte,Ds,Laboral,2017,9,Setembre,23,7,Desobeir el senyal del semÃ for,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432170,35","4584619,76",2.187323,41.408412
2017S007890    ,10,Sant MartÃ_,73,la Verneda i la Pau,270107,PuigcerdÃ ,0298 0298,Dissabte,Ds,Laboral,2017,9,Setembre,23,20,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433243,75","4586394,95",2.199963,41.424489
2017S007892    ,10,Sant MartÃ_,66,el Parc i la Llacuna del Poblenou,44403,BolÃ_via,0000X0000X,Dissabte,Ds,Laboral,2017,9,Setembre,23,21,No Ã©s causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432154,31","4583704,20",2.187234,41.40017
