Codi d'expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripciﾌ_ dia setmana,Dia setmana,Descripciﾌ_ tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripciﾌ_ causa vianant,tipus de vehicle,Descripciﾌ_ model,Descripciﾌ_ marca,Descripciﾌ_ color,Descripciﾌ_ carnet,Antiguitat carnet,Coordenada UTM (X),Coordenada UTM (Y), Longitud, Latitut
2016S007869    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,305507,Sant Joan de Malta,0056 0056,Diumenge,Dg,Laboral,2016,10,Octubre,16,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,CONOR,Violeta,Desconegut,Desconegut,"432736,59","4584508,49",2.194036,41.41317
2016S002679    ,10,Sant Martﾌ_,65,el Clot,42306,Bilbao,0199 0199,Divendres,Dv,Laboral,2016,4,Abril,8,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"432742,05","4584752,25",2.194069,41.414351
2016S003966    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,132908,Ramon Trias Fargas,0013 0013,Dimarts,Dm,Laboral,2016,5,Maig,24,7,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"432743,03","4582266,8",2.194151,41.409658
2016S001343    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,132908,Ramon Trias Fargas,0013 0013,Dissabte,Ds,Laboral,2016,2,Febrer,20,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432743,03","4582266,8",2.194439,41.387268
2016S005064    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,132908,Ramon Trias Fargas,0014 0014,Dimarts,Dm,Laboral,2016,6,Juny,28,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"432755,89","4582288,82",2.193771,41.447163
2016S005954    ,10,Sant Martﾌ_,66,el Parc i la Llacuna del Poblenou,270901,Pujades,0106 0106,Divendres,Dv,Laboral,2016,7,Juliol,29,8,Desobeir el senyal del semﾌﾊfor,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"432772,27","4583343,67",2.194604,41.397204
2016S005954    ,10,Sant Martﾌ_,66,el Parc i la Llacuna del Poblenou,270901,Pujades,0106 0106,Divendres,Dv,Laboral,2016,7,Juliol,29,8,Desobeir el senyal del semﾌﾊfor,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432772,27","4583343,67",2.194666,41.39697
2016S002943    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,700662,Salvador Espriu,0015 0015,Dilluns,Dl,Laboral,2016,4,Abril,18,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432797,9","4582316,03",2.194978,41.3921
2016S003739    ,10,Sant Martﾌ_,66,el Parc i la Llacuna del Poblenou,183603,Llacuna,0119 0119,Diumenge,Dg,Laboral,2016,5,Maig,15,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Altres,Desconegut,Desconegut,"432798,3","4584105,81",2.194893,41.403836
2016S001257    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,197302,Marina,0023 0023,Dijous,Dj,Laboral,2016,2,Febrer,18,1,No ﾌｩs causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Negre,Desconegut,Desconegut,"432804,53","4582362,23",2.194792,41.414896
2016S006701    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,197302,Marina,0023 0023,Dissabte,Ds,Laboral,2016,9,Setembre,3,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"432804,53","4582362,23",2.195158,41.388137
2016S009894    ,10,Sant Martﾌ_,68,el Poblenou,330107,Tﾌﾊnger,0142 0146,Dijous,Dj,Laboral,2016,12,Desembre,22,8,No ﾌｩs causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Desconegut,Desconegut,Desconegut,"432837,05","4584152,55",2.195207,41.415205
2016S009762    ,9,Sant Andreu,60,Sant Andreu,701108,Pere Falquﾌｩs,0002 0002,Dilluns,Dl,Laboral,2016,12,Desembre,19,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"432842,08","4587027,73",2.195428,41.4002
2016S005027    ,10,Sant Martﾌ_,68,el Poblenou,346800,Poblenou,0150X0150X,Dilluns,Dl,Laboral,2016,6,Juny,27,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432847,71","4584277,43",2.19546,41.405389
2016S004644    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,700663,Rosa Sensat,0028 0028,Dimarts,Dm,Laboral,2016,6,Juny,14,23,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432878,58","4582734,06",2.195523,41.430322
2016S004924    ,9,Sant Andreu,60,Sant Andreu,314100,Santa Coloma,0056 0056,Dimecres,Dc,Laboral,2016,6,Juny,22,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,ORBEA,Blau,Desconegut,Desconegut,"432879,36","4588875,21",2.196002,41.391494
2016S003915    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,701266,Litoral (Llobregat),870000,Dissabte,Ds,Laboral,2016,5,Maig,21,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432900,47","4582345,91",2.196308,41.387992
2016S003916    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,701266,Litoral (Llobregat),870000,Dissabte,Ds,Laboral,2016,5,Maig,21,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"432900,47","4582345,91",2.196308,41.387992
2016S008176    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,253902,Perﾌｼ,0082 0082,Dimecres,Dc,Laboral,2016,10,Octubre,26,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,ORBEA,Gris,Desconegut,Desconegut,"432905,83","4584584,1",2.19612,41.408159
2016S004973    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,62609,Icﾌﾊria,0149 0149,Dijous,Dj,Laboral,2016,6,Juny,23,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"432962,38","4582734,62",2.196795,41.407704
2016S001053    ,10,Sant Martﾌ_,72,Sant Martﾌ_ de Provenﾌ､als,153205,Guipﾌｼscoa,0057 0059,Dimarts,Dm,Laboral,2016,2,Febrer,9,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433003,4","4585530,57",2.197263,41.405645
2016S002617    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,253902,Perﾌｼ,0129 0129,Dimecres,Dc,Laboral,2016,4,Abril,6,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,CONOR,Vermell,Desconegut,Desconegut,"433004,56","4584739,96",2.197329,41.406159
2016S006114    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,701414,C-31,20700000,Dijous,Dj,Laboral,2016,8,Agost,4,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,ORBEA,Blau,Desconegut,Desconegut,"433010,8","4584901,86",2.197341,41.411023
2016S004419    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,367504,Doctor Trueta,0100 0100,Dimarts,Dm,Laboral,2016,6,Juny,7,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433011,04","4583010,2",2.197562,41.393991
2016S009588    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,367504,Doctor Trueta,0100 0100,Dimecres,Dc,Laboral,2016,12,Desembre,14,9,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433011,04","4583010,2",2.197562,41.393991
2016S009084    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,367504,Doctor Trueta,0100 0100,Divendres,Dv,Laboral,2016,11,Novembre,25,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433011,04","4583010,2",2.197562,41.393991
2016S003517    ,10,Sant Martﾌ_,72,Sant Martﾌ_ de Provenﾌ､als,6302,Alcalﾌﾁ de Guadaira,0002B0002B,Dissabte,Ds,Laboral,2016,5,Maig,7,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BH,Gris,B,12,"433023,08","4585554,91",2.197424,41.416905
2016S007671    ,10,Sant Martﾌ_,68,el Poblenou,183603,Llacuna,0075 0081,Dissabte,Ds,Laboral,2016,10,Octubre,8,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433037,2","4583880,29",2.197777,41.401829
2016S007280    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,701266,Litoral (Llobregat),850000,Dissabte,Ds,Laboral,2016,9,Setembre,24,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Altres,Desconegut,Desconegut,"433042,41","4582486,79",2.197991,41.389274
2016S007280    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,701266,Litoral (Llobregat),850000,Dissabte,Ds,Laboral,2016,9,Setembre,24,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433042,41","4582486,79",2.197991,41.389274
2016S009469    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,115603,Espronceda,0194 0194,Divendres,Dv,Laboral,2016,12,Desembre,9,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"433077,4","4584827,03",2.19815,41.410362
2016S008327    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,701414,C-31,20710000,Dimarts,Dm,Laboral,2016,11,Novembre,1,9,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"433081,94","4584971,32",2.198182,41.411659
2016S002531    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,700696,Mestral,0001 0001,Diumenge,Dg,Laboral,2016,4,Abril,3,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"433146,93","4582367,75",2.199248,41.388211
2016S007182    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0166 0166,Dimecres,Dc,Laboral,2016,9,Setembre,21,8,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"433168,68",4583730,2.19936,41.400489
2016S007282    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0166 0166,Divendres,Dv,Laboral,2016,9,Setembre,23,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"433168,68",4583730,2.19936,41.400489
2016S006400    ,10,Sant Martﾌ_,72,Sant Martﾌ_ de Provenﾌ､als,3406,Agricultura,0284 0288,Divendres,Dv,Laboral,2016,8,Agost,19,21,No ﾌｩs causa del  vianant,Bicicleta,ROCKRIDER,DECATHLON,Blanc,Desconegut,Desconegut,"433169,99","4585881,12",2.199134,41.419863
2016S005657    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,144601,Diagonal,0135X0135X,Dilluns,Dl,Laboral,2016,7,Juliol,18,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"433185,97","4584401,01",2.19949,41.406534
2016S000135    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,253902,Perﾌｼ,0173 0173,Dijous,Dj,Laboral,2016,1,Gener,7,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433191,03","4584922,9",2.199504,41.411227
2016S008434    ,10,Sant Martﾌ_,68,el Poblenou,249304,Pere IV,0209 0211,Divendres,Dv,Laboral,2016,11,Novembre,4,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"433200,46","4584274,29",2.199683,41.405391
2016S008423    ,10,Sant Martﾌ_,68,el Poblenou,346800,Poblenou,0098 0098,Divendres,Dv,Laboral,2016,11,Novembre,4,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"433213,61","4583925,27",2.199877,41.402249
2016S006037    ,9,Sant Andreu,59,el Bon Pastor,701321,Sﾌ｣o Paulo,0033 0033,Dilluns,Dl,Laboral,2016,8,Agost,1,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433249,56","4588034,87",2.199854,41.439261
2016S008171    ,10,Sant Martﾌ_,68,el Poblenou,181608,Roc Boronat,0025 0025,Dimecres,Dc,Laboral,2016,10,Octubre,26,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,ORBEA,Negre,Desconegut,Desconegut,"433275,83","4583443,34",2.200672,41.397913
2016S006921    ,10,Sant Martﾌ_,73,la Verneda i la Pau,158504,Huelva,0117 0117,Dilluns,Dl,Laboral,2016,9,Setembre,12,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"433289,42","4585991,09",2.200558,41.420863
2016S005540    ,10,Sant Martﾌ_,73,la Verneda i la Pau,208205,Menorca,0051 0051,Dijous,Dj,Laboral,2016,7,Juliol,14,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,PEUGEOT,Gris,Desconegut,Desconegut,"433300,37","4586188,55",2.200668,41.422639
2016S008701    ,9,Sant Andreu,59,el Bon Pastor,264308,Potosﾌ_,0006 0006,Dissabte,Ds,Laboral,2016,11,Novembre,12,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433325,32","4588426,43",2.20072,41.442798
2016S007865    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,200600,Marroc,0075 0081,Diumenge,Dg,Laboral,2016,10,Octubre,16,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Blanc,Desconegut,Desconegut,"433342,29","4584681,96",2.201337,41.409069
2016S000469    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,322608,Selva de Mar,0167S0167S,Dimecres,Dc,Laboral,2016,1,Gener,20,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433407,28","4585234,25",2.202054,41.414055
2016S006620    ,9,Sant Andreu,59,el Bon Pastor,134007,Fra Junﾌ_per Serra,0077 0077,Dimecres,Dc,Laboral,2016,8,Agost,31,8,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"433433,25","4587415,95",2.202124,41.433701
2016S008495    ,10,Sant Martﾌ_,73,la Verneda i la Pau,153205,Guipﾌｼscoa,0116 0116,Dilluns,Dl,Laboral,2016,11,Novembre,7,17,Creuar per fora pas de vianants,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433442,12","4585901,01",2.202399,41.420065
2016S005353    ,10,Sant Martﾌ_,73,la Verneda i la Pau,153205,Guipﾌｼscoa,0115 0115,Divendres,Dv,Laboral,2016,7,Juliol,8,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Blau,Desconegut,Desconegut,"433465,25","4585981,82",2.202665,41.420788
2016S009121    ,9,Sant Andreu,59,el Bon Pastor,179504,Lima,0007B0007B,Diumenge,Dg,Laboral,2016,11,Novembre,27,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433465,66","4588067,91",2.202435,41.439576
2016S008377    ,10,Sant Martﾌ_,73,la Verneda i la Pau,318906,Santander,0063 0063,Dijous,Dj,Laboral,2016,11,Novembre,3,7,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BH,Altres,Desconegut,Desconegut,"433490,77","4586875,02",2.202866,41.428842
2016S009907    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0228 0228,Dijous,Dj,Laboral,2016,12,Desembre,22,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433490,96","4584054,15",2.203176,41.403434
2016S007523    ,10,Sant Martﾌ_,67,la Vila Olﾌ_mpica del Poblenou,700667,Jaume Vicens i Vives,0001 0001,Dimarts,Dm,Laboral,2016,10,Octubre,4,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,GIANTCO,Vermell,Desconegut,Desconegut,"433495,24","4582834,97",2.20337,41.392446
2016S004317    ,10,Sant Martﾌ_,68,el Poblenou,367504,Doctor Trueta,0211 0211,Divendres,Dv,Laboral,2016,6,Juny,3,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433514,08","4583535,42",2.203521,41.398761
2016S005248    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,253902,Perﾌｼ,0251 0267,Dimarts,Dm,Laboral,2016,7,Juliol,5,8,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433524,6","4585249,27",2.203452,41.4142
2016S004241    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,169409,Corts Catalanes,1080 1082,Dimecres,Dc,Laboral,2016,6,Juny,1,21,Altres,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433539,41","4585370,15",2.203618,41.415291
2016S004115    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0250 0250,Diumenge,Dg,Laboral,2016,5,Maig,29,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,ORBEA,Marrﾌ_,Desconegut,Desconegut,"433554,89","4584108,05",2.203936,41.403926
2016S007046    ,10,Sant Martﾌ_,73,la Verneda i la Pau,60807,Cantﾌﾊbria,0006 0006,Divendres,Dv,Laboral,2016,9,Setembre,16,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433587,41","4585653,8",2.204161,41.417844
2016S004179    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0261 0263,Dimarts,Dm,Laboral,2016,5,Maig,31,13,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blanc,Desconegut,Desconegut,"433621,25","4584213,85",2.204726,41.404877
2016S006511    ,10,Sant Martﾌ_,68,el Poblenou,183705,Llacuna,0013 0013,Divendres,Dv,Laboral,2016,8,Agost,26,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433636,09","4583316,84",2.205004,41.396799
2016S000191    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,143609,Josep Pla,0183 0183,Dissabte,Ds,Laboral,2016,1,Gener,9,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433687,93","4585505,53",2.205374,41.416519
2016S000200    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,143609,Josep Pla,0183 0183,Diumenge,Dg,Laboral,2016,1,Gener,10,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"433687,93","4585505,53",2.205374,41.416519
2016S007344    ,10,Sant Martﾌ_,68,el Poblenou,186703,Llull,0253 0257,Dimarts,Dm,Laboral,2016,9,Setembre,27,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Gris,Desconegut,Desconegut,"433709,8","4584104,73",2.205791,41.403902
2016S005210    ,10,Sant Martﾌ_,68,el Poblenou,30409,Bac de Roda,0081 0081,Diumenge,Dg,Laboral,2016,7,Juliol,3,22,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Rosa,Desconegut,Desconegut,"433710,98","4584341,22",2.205777,41.406037
2016S004184    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0290 0290,Dimarts,Dm,Laboral,2016,5,Maig,31,15,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Vermell,Desconegut,Desconegut,"433740,99","4584296,71",2.206141,41.405634
2016S004536    ,10,Sant Martﾌ_,68,el Poblenou,270901,Pujades,0290 0290,Divendres,Dv,Laboral,2016,6,Juny,10,14,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433740,99","4584296,71",2.206141,41.405634
2016S009793    ,10,Sant Martﾌ_,73,la Verneda i la Pau,266405,Prim,0135 0137,Dimarts,Dm,Laboral,2016,12,Desembre,20,6,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,433807,"4585935,39",2.206763,41.420402
2016S006384    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,356202,Veneﾌ､uela,0049 0049,Dijous,Dj,Laboral,2016,8,Agost,18,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"433845,57","4584814,69",2.20734,41.410308
2016S007337    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,94300,Cristﾌ_bal de Moura,0113X0113X,Dimarts,Dm,Laboral,2016,9,Setembre,27,10,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Blau,Desconegut,Desconegut,"433865,22","4585007,84",2.207558,41.412048
2016S009506    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,701414,C-31,20820000,Diumenge,Dg,Laboral,2016,12,Desembre,11,11,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,MAN,Vermell,D,17,"433865,68","4585738,91",2.207478,41.418632
2016S003469    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,200600,Marroc,0177 0177,Dijous,Dj,Laboral,2016,5,Maig,5,18,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Negre,Desconegut,Desconegut,"433922,82","4585254,64",2.208213,41.414278
2016S009375    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,180401,Lope de Vega,0006 0006,Dilluns,Dl,Laboral,2016,12,Desembre,5,17,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Taronja,Desconegut,Desconegut,"433930,38","4583769,8",2.208471,41.400903
2016S004833    ,10,Sant Martﾌ_,73,la Verneda i la Pau,153205,Guipﾌｼscoa,0187 0189,Dilluns,Dl,Laboral,2016,6,Juny,20,9,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433933,76","4586440,43",2.208215,41.424961
2016S005684    ,10,Sant Martﾌ_,73,la Verneda i la Pau,169409,Corts Catalanes,1157 1157,Dimarts,Dm,Laboral,2016,7,Juliol,19,19,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433955,5","4585920,68",2.208535,41.420279
2016S006662    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,143609,Josep Pla,0125 0125,Dijous,Dj,Laboral,2016,9,Setembre,1,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Desconegut,Desconegut,Desconegut,"433998,94","4585194,03",2.209129,41.413744
2016S006662    ,10,Sant Martﾌ_,71,Provenﾌ､als del Poblenou,143609,Josep Pla,0125 0125,Dijous,Dj,Laboral,2016,9,Setembre,1,16,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"433998,94","4585194,03",2.209129,41.413744
2016S010089    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,322608,Selva de Mar,0042X0042X,Dijous,Dj,Laboral,2016,12,Desembre,29,21,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Verd,Desconegut,Desconegut,"434043,95","4584613,46",2.209731,41.408514
2016S010117    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,322608,Selva de Mar,0009X0009X,Divendres,Dv,Laboral,2016,12,Desembre,30,20,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Taronja,Desconegut,Desconegut,"434268,16","4584336,59",2.212453,41.406038
2016S004533    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,322608,Selva de Mar,0009 0009,Divendres,Dv,Laboral,2016,6,Juny,10,12,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BTWIN,Negre,Desconegut,Desconegut,"434306,99","4584297,2",2.212911,41.40569
2016S002077    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,267907,Provenﾌ､als,0001X0001X,Dimecres,Dc,Laboral,2016,3,Marﾌ､,16,9,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BH,Negre,Desconegut,Desconegut,"434356,38","4584059,23",2.213535,41.40355
2016S001761    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,144601,Diagonal,0032 0032,Divendres,Dv,Laboral,2016,3,Marﾌ､,4,15,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,BICING,Vermell,Desconegut,Desconegut,"434360,2","4584802,8",2.213503,41.410243
2016S005142    ,10,Sant Martﾌ_,69,Diagonal Mar i el Front Marﾌ_tim del Poblenou,267907,Provenﾌ､als,0002 0002,Divendres,Dv,Laboral,2016,7,Juliol,1,4,No ﾌｩs causa del  vianant,Bicicleta,Desconegut,Desconegut,Desconegut,Desconegut,Desconegut,"434364,86","4584084,5",2.213628,41.403776
